text,label
香香的饭！空空元宵快乐哇,0
我天这不把1迷晕过去,2
好香好香好香好香好香好香！！！就要万人迷！！,0
空空老师做的饭永远这么好吃,0
想喷来我这条下面随便喷,2
那就请九哥替兄弟们解一下疑惑绿色出这么多是干嘛用的,2
9哥是好大哥,0
我不喷你9,2
打错字了9哥,2
打出来是需要他自己有能力，不是靠浪费别人的职业生涯。,2
srds昨天我最想评价的是你啊9，老带新如果你昨天能多承担点他们需要承担的，是不是他们也不会要做更多才能赢,2
追滔搏这么多年没说过什么重话，既然如此你来解释一下打野那个两百年一遇的出装吧,1
妈呀别最后lpl烂完了怪到观众头上了真像lck那种天天大卡车你们不得都玉玉啊,1
真没必要逆风的时候闭嘴，你说环境差，说实话，现在根本没什么人在关注，串子都少了很多。。。,2
我们主宰很好笑的一幕,0
a组我们真的来了,0
我们下二换对面上二,2
闺蜜这次我不入座了,2
十二分钟我们暴君对面主宰,2
啊啊啊啊不能看小冬青剧透了这次啊啊啊紧张尿了,1
王楚然也太美了吧时尚表现力绝绝子,0
楚然还是这么漂亮的样子,0
她的颜值真的特别的高了,0
实在是太美了啊，谁又能不为姐姐心动呢？,0
状态好好，我就这么水灵灵地被美到了,0
王楚然的颜值还是一直这么抗打,0
自信大方的美就让人眼前一亮,0
下辈子能不能让我长成这个样子,2
六六这记脸技能，简直是追星必备啊！虎子和魏翔都得给她点赞下次看晚会，我也得带上我的人脸识别眼镜了,0
虎子真的苦尽甘来,0
我还没看元宵晚会,2
我家娃看小品笑得在沙发上打滚,0
六六以后也可以做段子手，刚好他那么E,0
我们家连个电视都没有了，每次看点啥只能用iPad,2
我家都没电视,2
喜欢看她们的电影,0
矮油这么乖，宝安欢迎你,0
哇，老师，你这个也这么精通,0
b站也有个up说过宁应该是很会aftercare的人，啥事说起的忘了,2
啊啊啊一定很温柔,0
直播几乎不会突然下播，说完结束语还要闹几分钟，演唱会后也要直播，莫非是同一个道理？,2
他是真的很好梦，方方面面，越经历的多的越懂,0
你现在是真的猛人猛语我都快不感直视了,0
你敢写我有点不敢看怎么回事,2
一直在默默点赞,0
老师多写点,2
我也喜欢阿育娅，不不，我全家都喜欢阿育娅！今年电影最爱角色阿育娅沙漠女王,0
我也喜欢陈丽君的阿育娅,0
陈丽君的优秀绝不仅仅限于她的六边形能力，更在于稀缺性！作为破界者，能将更大圈层的流量牵引过来反哺戏曲，而不是独自享受破界带来的流量、弃戏曲于不顾。中国文娱仅此一人、别无二例！五四青年奖章授予她，是国家层面最直接的肯定！她的成就在中国文娱界无人可替代，仅此孤例、必成传奇！,0
这种打扮，一般不会有人出言刻薄。因为害怕他袖子里有暗器,2
锅叔好慈祥,0
我又看到了dy爆款视频的身影，就这个下车转身。,2
心善则美，心纯则真，如果我们能持有一颗平常心，坐看云起云落，花开花谢，一任沧桑，就能获得一份云水悠悠的好心情；用平常的心去生活，用宁静的心来领悟。,0
神州儿女，斗志昂扬；改革开放，发奋图强；三个代表，指引方向。科学发展，人民安康；八荣八耻，牢记心上；伟大祖国，繁荣富强！,0
纸上谈来终觉浅，绝知此事要躬行。最美的青春年华！怎能少了放手去拼搏天涯，即使是一道微弱的光芒，我们也要把它洒向最需要温暖的地方。,0
但中国已经和平了33年，来之不易,0
而且直接或间接百分之80的战争都跟美国有关,2
没有美国这个惹祸精，战争会少很多。和平会容易很多。都是利益导致的战争。谁不听美国的，不服美国的，美国打的赢都会打。还好中国有核武器。那么艰难的环境里坚持做出了核武器才保得我国和平。,2
奥运会不休战吗？,2
生活在中国所以一直觉得世界是安全的和平的，原来是我投胎投太好了看到画师傅发这个真有点揪心了，从没想过能写进历史课本上的事情居然离我们这么近,1
另一个角度中国太伟大了伟大的祖国伟大的人民,0
你管不了世界，珍惜自己的国家吧,2
可以试试把美国参与的战争剔除掉之后再统计一下,2
这个世界上真正善良或极恶的人很少，被塑造的空心人比较多，我是感觉三战人类再不团结起来人类就真是要灭亡了最绝望的是地球要是没有人类可能还会过得更好,1
持续下去，你就活了懂吗,0
对持久战死的就是美国和以色列,1
这个见证的快到底如何,2
只要能撑住这一波并取得反击战果，就能等来援助，参照乌克兰。毛援、朝援,2
据外媒电，伊朗北方某大国正在渊源不断的准备各式装备在送往伊朗的路上，坚持住,2
他和那三人估计意见还不统一吧。革命卫队可能要继续打，但是总统他们估计要投,2
真能持续打下去，伊朗要进五常，举白裤衩的那个可以滚出去了,2
我感觉不能持久，其他国家不能坐视不管，毕竟这关系全球经济的变化,2
等下就我在想伊朗有六千年文明吗不是中国才有五千年吗,2
坚持两周，形势就会逆转。,0
俄乌战争的时候就看过类似的，六个人被地雷一波带走，隔着屏幕你甚至很难真切的感受到那是六条生命而不是搞笑视频。,1
那个从德国飞回来的，在客机拍到了四枚中导在飞，飞机返航落地才知道那是导弹，机长估计要被吓死了吧,2
感觉和眼前的生活更割裂，内容和传播形式也更割裂，像卡夫卡那句上午德国向俄国宣战，下午游了泳,1
这就现代战争吗？不免这样想，，还有信息的传播速度就这样快,2
让我难过的是评论区还有好多人在开战争的玩笑，许多像自己一样的普通人在一瞬间就会被夺走生命的事，到底有什么好笑的，有什么好期待的,1
生命和战争突然就变成了视频里的一场戏,2
联想到90年代萨拉热窝围城战，全世界的记着都去现场直播，甚至还有歌手去那办演唱会，富豪花钱买人进行猎杀游戏，让我感觉是一场现实版的饥饿游戏。这让我感觉战争真的真的离我太近了。,1
还刷到很多老家的人在那边工作，评论区还在下面发老家近况的照片，看得我好难受,1
我看见有评论说我们现在可能是吃着午饭晚饭或者上班摸鱼期间看到有人在战争中流移失所颠沛流离，就像当年美国人喝着咖啡从报纸上看到我们国家和日本打一样，一下子心情很复杂。。真的别打了。。。。。,1
最无语的是昨天我刷到一个我们这边的人发的，他就是在国外，然后说着我们这的方言代入感乘以2因为我们这够默默无名的了,2
姐夫绿成这样真的无妨么救命啊,1
怎么现在vv都是反向指标,1
看量能就行了3.54万亿撤离不到就拿着,2
植物人名不虚传,2
我就晓得每年开会期间都是指数不跌，个股跌,1
这种才可怕，风险点还没来，账户已经重创！,1
我怎么一直信威哥,2
威哥账户被炸5应该有了吧,2
平均股价呢,2
近期应该要启动一波二会了，把目标拉回来了,2
看来真的是大输特输了,1
你们炸学校炸医院的时候呢,1
欺骗和暗杀成瘾的侵略者又是什么呢？哦是霉菌对吧,1
和纳粹有啥区别,1
你都改叫战争部了，能不能别跌份了,1
？不是你们挑起的,2
确实就是想引用这段，纳粹带着一种天真的幻想进入了战争：只有他们能炸别人，而别人不能炸他们。,2
是不是MAGA的文化水平真的会信这套稿子都没打的谎？,1
你们可以选择什么时候开始战争，但什么时候结束，可真不是你们能说了算的。,2
这不是网友的支招吗？,2
要记得留一座水厂，这样有水喝和没水喝的才能自己干起来,2
任何战争受苦的永远都是老百姓。,1
对水库、电厂进行重点打击，这种战术是对的，因为军事基地防护严密，浪费导弹，进接断其水电和粮草，效果最好，效率最大！,0
他不让你活，你就让他渴。,2
继续炸他的水厂,1
所有淡水厂都炸掉,1
怎么能说网友不懂呢，来来来，跟我回忆回忆，三军未动什么先行？战争想要速战速决，除了擒贼先擒王，还有一个经常用的办法是啥？,2
这样打就对了,0
一定要让它们付出挑起战争的代价,1
小巴对伊朗是真心，但伊朗却对小巴宿敌阿三有意，真的无法理解伊朗。,1
伊朗人啊，认不清楚谁是真正的朋友，谁是真正的敌人。,1
印度和伊朗在去年签署了全天候战略合作伙伴关系协议然后表示支持以色列,2
真打真支持。小巴要发笔横财了。,0
这有没有一种可能是人家真有核保护，说话能硬气一点。,2
小巴现在武力充沛，这话有力量,0
巴基斯坦可是真拥有核武器，小霸王不敢放肆，再者，小巴的武器可比伊朗强,0
有核说话，腰杆就是硬,0
跟我们外长说的一个意思。,2
感谢教员当年坚持打了立国之战，还有那句警语quot;放弃幻想，准备斗争quot;。,0
教员千古，护佑华夏,0
看美国人接头游行，突然想到一计，可能不太成熟，愿抛砖引玉，博君一笑：问问美国人，既然游行示威不管用，既然每次选的总统都不合心意，那么为什么不拒绝投票呢？参加不投票运动还有一个好处如果投票的人少了，总选票还多了，不就刚好证明选举有舞弊么,2
中国幸好有教员关键时刻总想起教员的话，怀念伟人,0
什么时候收回台湾？,2
我一直不理解，伊朗为何一而再再而三的上当受骗,1
现在看教员的话的含金量:美国人的话，一个字都不能信,1
艾跃进教授生前曾做出战略判断，美头20年计划先攻击伊斯兰国家再攻击儒教国家且顺序伊拉克利比亚叙利亚伊朗与事实相符，并说我们有20年的发展战略期，现在看来果真是运筹帷幄之中，决胜千里之外，艾公千古。,0
狼狈为奸。只有枪杆子才是真理！,1
今日割五城，明日割十城，然后得一夕安寝。起视四境，而秦兵又至矣。然则诸侯之地有限，暴秦之欲无厌，奉之弥繁，侵之愈急。故不战而强弱胜负已判矣。至于颠覆，理固宜然。古人云：以地事秦，犹抱薪救火，薪不尽，火不灭。此言得之。,1
希望世界和平，也愿莫得闲被后人记得得闲谨制世界和平总共26天肖战,2
感谢莫得闲，让我们生活在幸福里得闲谨制世界和平总共26天肖战,0
愿世界和平世界和平总共26天得闲谨制,2
别再打了得闲谨制世界和平总共26天,2
莫得闲给我们挡下了万般炮火，才有了如今的安宁庆幸自己的中国人得闲谨制世界和平总共26天肖战得闲谨制,0
得闲谨制祖先拼了命换来的，祖国如今的安宁世界和平总共26天,2
得闲谨制世界和平总共26天肖战,2
得闲谨制得闲谨制这部电影值得每一个国人反复观看，里头大量用历史讲历史，用历史映射现实，这部电影告诉我们中国人应该怎么活，同时也告诉我们作为一个人应该怎么选择！勇气，是这个世界最珍贵的宝物。,0
居安思危！！清查间谍！！,2
要强大，不要信敌人会善良，他只是忌惮,2
俄罗斯也是资源股占比高吧,2
油涨价，肯定他收益,2
为啥？科代表,2
我们也是啊，红的,2
油价涨，俄罗斯受益，打伊朗顾不上乌克兰，乌克兰没弹药，俄罗斯受益，老特爱死了老普,2
：这期，我要谈在爆炸声中，我对这场战争走向的思考，以及我所作出的艰难抉择。,2
保重平安！,0
再道一声平安，注意安全,2
安全第一平安,0
没把柄谁信,1
还是犹太厉害，估计集齐10个爱泼斯坦就成美丽坚的终结者了。,1
这会儿特朗普不会在小胡子桌子底下吧？,2
好大儿救爹不是很正常吗,2
大笑就是掩饰,2
愿世界再无伤痛,0
安全安全以和平为主,2
谢谢已关注,2
好好好好好好好,0
元宵节快乐,0
还是犹太厉害，估计集齐10个爱泼斯坦就成美丽坚的终结者了。,1
没把柄谁信,1
这会儿特朗普不会在小胡子桌子底下吧？,2
好大儿救爹不是很正常吗,2
大笑就是掩饰,2
愿世界再无伤痛,0
但中国已经和平了33年，来之不易,0
而且直接或间接百分之80的战争都跟美国有关,2
没有美国这个惹祸精，战争会少很多。和平会容易很多。都是利益导致的战争。谁不听美国的，不服美国的，美国打的赢都会打。还好中国有核武器。那么艰难的环境里坚持做出了核武器才保得我国和平。,2
奥运会不休战吗？,2
生活在中国所以一直觉得世界是安全的和平的，原来是我投胎投太好了看到画师傅发这个真有点揪心了，从没想过能写进历史课本上的事情居然离我们这么近,1
另一个角度中国太伟大了伟大的祖国伟大的人民,0
你管不了世界，珍惜自己的国家吧,2
可以试试把美国参与的战争剔除掉之后再统计一下,2
这个世界上真正善良或极恶的人很少，被塑造的空心人比较多，我是感觉三战人类再不团结起来人类就真是要灭亡了最绝望的是地球要是没有人类可能还会过得更好,1
又要替美国反思了,2
所以这个世界上几乎天天有战争发生。要居安思危。别把和平当理所当然。,2
世界和平总共26天人生路上，要学会善待，善待他人，可以让人生走得更远；善待自己，可以让生命活得滋润。无论是善待谁，其实都是温暖在流转，都是爱在延宕，最终，施及别人，惠泽自身,0
希望世界和平，也愿莫得闲被后人记得得闲谨制世界和平总共26天肖战,2
感谢莫得闲，让我们生活在幸福里得闲谨制世界和平总共26天肖战,0
愿世界和平世界和平总共26天得闲谨制,2
别再打了得闲谨制世界和平总共26天,2
莫得闲给我们挡下了万般炮火，才有了如今的安宁庆幸自己的中国人得闲谨制世界和平总共26天肖战得闲谨制,0
得闲谨制祖先拼了命换来的，祖国如今的安宁世界和平总共26天,2
得闲谨制世界和平总共26天肖战,2
得闲谨制得闲谨制这部电影值得每一个国人反复观看，里头大量用历史讲历史，用历史映射现实，这部电影告诉我们中国人应该怎么活，同时也告诉我们作为一个人应该怎么选择！勇气，是这个世界最珍贵的宝物。,0
居安思危！！清查间谍！！,2
要强大，不要信敌人会善良，他只是忌惮,2
妥协就是投降，以地侍秦就是历史教训,1
伟人永远是伟人,0
伟人字字珠玑,0
不要退后不要幻想和平和平不是让出来的是打出来的,2
伟人永远是伟人,0
求其上者得其中，求其中者得其下,2
无差别攻击民用机场，真的是二十一世纪最大笑话了。我们迎来了强权乱序的世界,1
这个世界会好吗,2
祈祷：世界无战，众生皆安。,0
慈悲，愿和平，感恩生在和平中国,0
愿世界和平,0
谁来定义邪恶？,2
永远不要忘记世界上是有邪恶和撒旦存在的,1
热爱和平不是啥也不干，而是要主动将恶剔除。,0
太对了，太多的虚伪者！,1
就你会说，教教我,2
和平委员会轰炸伊朗？这说法太离谱了，别被误导。,2
战争赢得和平,0
战争团伙委员会,2
已经杀死近200名儿童妇女。,1
这才是艺术家该干的事,0
谁能收拾这俩恶魔呀？,1
哈哈哈，博主今天的心情是不是犹如奔丧,1
2026年诺贝尔和平奖：获得者特朗普和内塔尼亚胡。表彰他们为伊朗女性解放事业和解决中东战乱做出巨大贡献。,2
世界动乱的祸根！,1
平平安安比什么都重要,0
大家都要平安喜乐起落安妥哦！！！！,0
是的，天天下班回家就是和家里人说这个,2
peaceandlove,0
元宵快乐平平安安,0
愿世界和平,0
世界和平！平平安安！,0
世界和平盛世昌平,0
休息一段时间没问题的巴宝,2
都不敢想象她当时得有多害怕,1
她一个人只有她是中转，其他人都是直飞，我要哭死了,1
她一定特别害怕,1
还有一次在剧组拍戏刹车失灵,2
她那么善良的一个人亲眼看到战争,1
等我姐平安回国，带她去做全面检查。把那几个废物开除,2
在检查完身体和心理以后，让宝宝回家休息一段时间吧，待在爸爸妈妈身边有爸爸妈妈带在身边可能会好一点,0
希望我女平安.,0
这俩指挥的大脑无敌啦,0
注意安全！！！,2
注意安全元宵节快乐,0
注意安全，祝你们顺利归来,0
孙哥注意安全！,0
天啊，注意安全,2
这个小汽车好可爱,0
唉，战争真的给无辜的人带来太多伤害了,1
哈哈哈哈哈你在热门上,0
希望世界和平没有战争,0
世界真的要爱好和平才可以,2
袖棍集团假货于人是他们本性！！！,1
愿每段爱过都体面,0
希望世界和平,0
到底是真还是假,2
真真假假，无法分辨。,2
也是以前了吧,2
这两天处于懵的状态,2
杰哥回应了，和娜姐一起时单身,2
想起她独自留在异乡的日子，一定很煎熬。,1
到底谁说的真的？,2
到底是真是假啊,2
张杰无妄之灾，已经回应了,2
回应太快了吧,0
希望世界和平没有战争,0
世界真的要爱好和平才可以,2
袖棍集团假货于人是他们本性！！！,1
同胞们赶紧离开战区啊！,2
愿世界和平，国泰民安！,0
愿世界和平,0
愿世界和平,0
愿世界和平吧,0
愿中东和平啊,0
希望世界和平共处,0
伊朗人民友好护送我们撤离,0
愿世界和平,0
愿世界和平,0
还得是周深啊！！！太权威了！！！！,0
梦见你好感人太好听了,0
周深梦见你太好听啦,0
周深梦见你好听！！,0
深的声音像月光，这首梦见你，月光有了温度。感人！,0
今晚夢見你首唱舞台，很精彩，很好聽，好感動的舞台！！,0
梦见你好好听，听哭了！深深的歌声太感人了,0
梦见你好好听,2
周深梦见你太好听了！！！,0
周深的声音像月光，这首梦见你，月光有了温度。温暖治愈,0
阴天看不了啊,2
已经一天一个星期了,2
天文奇观！今晚的月偏食真是难得一见，从17:50初亏到20:03复圆，每个时刻都值得记录。,0
阴天好可惜,1
不知道能不能看见,2
看不见红月亮小半拉时拍的，现在黑色的雾蒙蒙,2
月上柳梢头,2
萝莉也想穿正太这套,2
？你看看这成女和萝莉，和成男正太是一个风格吗？？？,2
赤金璎珞圈...红抹额...这身装扮...你是宝哥哥！,2
成男改成正太那样的圆领我求你了,2
之前那么多正太外观咋没见要换呢难得好看一次也要换,1
xsj我允许你做同模，我们女号也想穿同款,2
正太像宝玉,2
冷知识，玩正太就可以穿正太的衣服了。,2
成男是贾宝玉那为什么成女不是林黛玉！！！,2
你知道的，正太玩家一年到头都在过苦日子，过年难得吃顿肉,1
白龙马超甜，得儿架！这舞台效果绝了，小马哥太帅了,0
穆祉丞好可爱穆祉丞元宵喜乐会,0
穆祉丞白龙马也太甜了！直接萌化我,0
看完直接被这段可爱狠狠戳中,0
这一段表演甜到让人反复回看,0
啊啊啊啊啊好可爱！,0
大家都看到了最明媚的舞台了,0
元气爱豆穆祉丞带上满满丞意陪你欢度元宵,0
穆祉丞唱的好好啊好漂亮的舞台穆祉丞元宵喜乐会,0
穆祉丞好可爱啊穆祉丞元宵喜乐会,0
月圆之夜，邂逅月全食，天地间上演了一场百年难遇的浪漫序曲。愿这份宇宙的诗意，点亮你心中的每一个梦想。,0
没看到月亮,2
去年不是也有一次吗,2
哇塞，真的是太让人震惊了,0
还是第一次见,2
起初人民还以为这只是一场普通的月全食，其不知血月升空的那一刻中东的战火已然来临。愿世界和平,2
元宵血月太震撼啦！,0
元宵节快乐,0
元宵节快乐啊,0
老祖宗没骗我，天有异象，血月天狗吞月，世界大乱,1
呜呜呜终于有我们三人组了嘛,0
汤圆看起来好香好香,0
元宵节快乐,0
呜呜呜终于有我们三人组了嘛,0
元宵节快乐，有零太狼，莓太狼，橘太狼三人组,0
元宵节快乐,0
包包元宵节快乐！,0
元宵节就要团团圆圆,0
煮熟都一样,2
摇元宵包汤圆,2
有馅和无馅的区别,2
而且口感上元宵比汤圆硬一些,2
我个人理解元宵粗大傻愣，汤圆娇小俏皮,2
元宵炸，汤圆煮。每年炸元宵都要全副武装,2
元宵是摇，汤圆是包,2
"元宵是水煮还是蒸的,哪种做法好吃?",2
徒弟元宵节快乐,0
元宵节快乐！,0
汤圆元宵元宵节快乐呀我吃了汤圆,0
13怀着美好的希望，勇敢的走着，跌倒了再爬起，失败了就再努力，永远相信明天会更好，永远相信不管自己再平凡，都会拥有属于自己的幸福，这才是平凡人生中最灿烂的风景。,0
元宵节快乐,0
吃汤圆的幸福呀,0
元宵节快乐今天要吃汤圆哦希望开开心心,0
元宵节快乐呀记得汤圆,0
汤圆甜甜，好事连连！,0
元宵节快乐！,0
元宵节快乐,0
早上好！一起看红月亮,0
早安元宵节快乐,0
早安呀，元宵节快乐,0
元宵快乐！,0
阴天怎么办？,2
元宵节快乐,0
元宵节快乐,0
元宵可以炸汤圆不行,2
听说元宵可以生吃,2
吃元宵，一定要吃老字号的，不然真的很难吃！以前路边随便买的，总觉着元宵难吃，直到发现一家老字号的，真的很好吃！,0
不都是捏的吗，我们南方都是糯米做的，糯米粉，总之湖南张家界是糯米粉，这个不能包啊，只能捏啊！是粉包不了啊，只有麦面粉才能包啊,2
才知道元宵是摇出来的，汤圆是包出来的，一直以为元宵就是汤圆，现在懂了，喜欢吃有馅的汤圆，豆沙馅儿是我的最爱,0
做法不一样。,2
我以为汤圆在正月十五那天吃就叫元宵,2
哇，这些汤圆各种各样，各种馅都好想吃,0
元宵和汤圆的区别是什么,2
好像是汤圆一会儿都不能放冰箱以外听说的,2
好可爱的萌猪,0
这场表演既彰显了央视舞台的技术底气，也以硬核实力树立了真唱真演的行业范本，重新定义了晚会舞台的专业高度。,0
元宵无名之花的阶梯舞台更将走位升华为人生攀登的叙事隐喻，让精密技术真正服务于艺术表达。,0
刘宇宁192cm长腿的收放适配与魏晨的定点稳控，形成绝妙动静互补；,0
两人以量化训练法将走位转化为肌肉记忆，甚至主动试错测试机械极限，用全开麦的稳定输出，在升降台与台阶矩阵的零容错考验中，打破了直播晚会重效果轻实力的刻板印象。,0
2026年春晚与元宵晚会，刘宇宁、魏晨的毫秒级机械舞台走位，早已超越杂技级挑战的表层热议，成为央视舞台技术与艺人专业度双向赋能的标杆。,0
姐姐元宵节快乐！！，！,0
元宵节快乐姐姐！团团圆圆！,0
姐姐元宵节快乐,0
啊啊啊啊宝宝元宵节快乐！,0
元宵节快乐啊宝宝,0
元宵节快乐宝贝!!!,0
元宵快乐宝宝啊啊啊啊啊啊啊啊,0
好可爱的汤圆节日快乐曼昱宝宝,0
元宵快乐姐姐,0
GeminiPRO跟GPTplus都在用，感觉GPT提供的情绪价值还是无人能出其右的而且是让你舒服而不自知。如果不做横向对比的话你甚至觉得他是非常客观的，只有对比一下情商比较低的隔壁，才会觉得这个宁臣为了讨好自己，同时也要说明问题，花了多少算力,0
押老师什么时候写套少年中国史，我儿子反反复看您的世界史好几遍了,0
为啥ChatGPT老抬我杠,1
你跟他说忠言逆耳，让他当魏征,2
我说不喜欢彩虹屁模式，它说我该,2
豆包这一点就做得好，问了它几个超纲的问题，它立刻变得义正辞严，语气也凶巴巴的，活像那台宣传机器。,1
每次千问或deepseek胡说八道，指出其错误，它就是不承认并对我冷嘲热讽，说你是如何如何所以这么认为。直到把证据亮给它，它再认,1
就像去买衣服，你穿哪件售货员都夸好看一样,2
这个建模整的人山人海的,2
还真挺帅，还不会塌房,0
昨天刷到这个了，作者还说这个是废片，明显能感觉到比一个月之前进步了非常多,0
定格的这一幕有点像素人伦，动起来人山人海看到好多明星,0
AI演技都能上热搜了，这年头当个吃瓜群众都不容易啊,2
比古偶木头们演得好，其实一直以来的难题是长得好的没演技，有演技的长得不够帅，ai技术进步就可以完美解决这个问题,0
演员们赶紧上上课磨练下演技吧，别回头不如ai我昨天才刷到一个演唱会视频歌手在唱儿歌，真的看不出来是ai,1
这种行，不会水肿，不会谈恋爱，没有x生活。,2
能说吗？比一些真人帅多了，演技好多了,0
Ai进化得真的非常快！对比起真人真的很便宜，还不会耍大牌，粉丝还不会埋剧，还不存在加戏改戏的行为，内容好就可以看了ai剧的人才懂。说ai模拟不了人类的情绪的，是觉得我们的演员都能很好的表现情绪吗,0
啥，苏哥这么猛,0
有人搭过一个更全的,2
不是，你为啥还可以用沉浸式翻译的域名呢,2
林大，这次冲突战争，引发全球性资本市场暴跌的可能性有多大？AI说有百分之10到15的可能性,2
打开是反诈网,2
江苏反诈网,2
加油哥们儿，说不定就是第二个财联社,0
好人一生平安,0
主要是大家聊起来的时候突然发现？我草，我改的东西里面也有提示词？em，差不多就是这个情况。,2
昨天刚听一个编剧说写剧本已经离不开ai了，觉得她真的挺感激ai出现的便利。就在想连编剧都依赖这个，将来这个行业还有好东西看吗,1
所以说现在是上位者们卡住了渠道之门，不许进来新人打破原有的烂规矩，害怕被新的规则淘汰掉队，那样就再也爬不上来了。行业换血还挺难的,1
病入膏肓，毁灭吧，真的。。。。彻底打碎重来,1
害，朋友圈天天有各大短剧公司的编辑责编主编发，收ai漫剧剧本，居然还有半真人半ai本我也是醉了。。。。,1
之前接触过一个项目，那个剧本真的毫无逻辑ai写的一坨东西到底谁要看,1
不让江山编剧张云霄和徐玉都没有打算让年轻编剧来救场吗？难道他是打算用AI再重新写一份,2
所以是不是越大的投资越容易这样，反而小中成本的项目遇到正常人的概率大呢因为就这么几个人，也没啥需要争的，反而容易让真正干事的人出头。,2
感觉内娱剧最大的问题就是编剧和导演，但是好像这两类所遭受的舆论比别的地方好多了，大部分都是明星出来挡火力,2
编剧不得是自己编的才叫编剧吗？用ai，那是豆包是编剧吗？你是个啥编剧啊，还利用AI。,1
想我血滴子啊,2
我可不敢让ai做头发，万一发起疯失了控，脑袋都被摘了,1
她没穿内衣？,2
这是ai吧,2
像榨汁机，别哪天机器坏了。脑袋卡里面了,1
最后一个证明了哪怕是ai也会做坏头发,1
掀起了你的头盖骨,2
比做核磁共振还可怕,1
橘猫丢鸡腿最好笑,0
我觉得第一个最好笑,0
AI：让生活更有趣，您的笑声就是我的动力！,0
林莲到底是什么剧里面的啊？看了好多个猫猫狗狗版本了,2
哈哈哈哈，看评论每个人觉得最好笑的也不一样，我是觉得小猫咪刷手机的片段最可爱,0
小比熊写作业，人妈妈出来的时候崩不住了。哈哈哈哈,0
确诊厌小孩症，同样的视频如果换成小孩我会完全没兴趣看，但是换成这些猫猫狗狗就。。。哦莫好可爱,0
叫妈妈那个好好笑，狗子还迟疑了一秒,0
第一个算是相声的那种设计了,2
我感觉我成老年人了，特别爱看这种AI视频,2
没有杀死。去线下剧院看人还是很多的。戏剧戏曲音乐剧音乐会,2
以后可以人工合成多巴胺和内啡肽，打强化剂就完了。,2
唉，人还是得有点有个人模样的兴趣爱好呀,2
电视剧不是被那一大堆粗制滥造杀死的吗？,1
嗯？糖，咖啡因，酒精，怎么不算呢，已经在口服了呢,2
物极必反，那还是去线下看真人版吧,2
短剧无法替代长剧，长剧的全面衰落完全是因为内娱现在粗制滥造尤其剧情，一群啥演技都无的主角在那里撕番位,1
rickandmortyyyds,0
因为大家只想赚钱什么赚钱搞什么一切都是向钱看,2
仿生人会梦见电子羊吗梗情绪调频,2
错的没发出来而已,2
这是我豆包分析的，看看今晚是怎样的,2
给我算一下LGD能不能进A,2
好准啊！！查看图片,0
这是这是结束了啊。。。。。,2
明天拭目以待,2
不看后面前面有些是准的，但还是看看就好,2
豆包王朝了,2
如果是比赛前预测的那确实准,2
听说不让江山这部S大剧知名编剧用ai写剧本，是不是要给豆包署名权？,2
现在s制作的剧本也用ai写了这都不管长剧是要完了,1
坏了这个真想看,0
演技比人都好,0
这是什么天杀的拷贝不走样啊，哈哈哈哈哈哈！,0
现在S剧组已经的编剧都用AI了，天龙人钱就这么好赚啊,1
报告：有一只狗有人手,2
我宣布，柯基演得最好,0
所以姓林的对作者做了什么,2
现在大厂S大剧的剧本也能ai了哈哈哈哈哈哈哈哈哈,0
给足孩子底气。,0
学习一下。,2
用最实在的方式托着孩子。,2
父母们可以读读,2
这么简单的吗？我好像又行了,0
所以不是高学历父母才能教出厉害的孩子的,2
佰维存储一季度业绩爆了,0
刚刚佰维存储的12月利润爆表，今天跌成狗,1
佰维12月赚了1518亿这三月才刚开始,0
哈哈哈，你们看好你们买，我已经防守入银行了,2
百威懂流量,2
最好的两款视频大模型，出自两家短视频公司，是不是有点说法,2
hhhhhh,2
太可爱了哈哈哈哈哈哈,0
今天刷到一个邵氏电影版的接下来我就对你不客气了猫大侠治愈世界,0
哈哈哈哈哈哈哈。,0
哈哈哈哈哈哈哈哈,0
哈哈哈哈哈哈哈,0
哈哈哈，可爱,0
个破ai你还敢总结,1
啊哈哈哈是恶评！！！,1
哈哈哈哈哈哈哈哈哈哈哈,0
哈哈哈哈哈哈哈哈哈,0
哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
百二秦关终属楚，三千越甲可吞吴，哀兵必胜！希望伊朗可以懂得华夏古老的智慧,0
悲剧能量往往是连绵不绝的,1
川实在是太想赢了一天不赢他浑身难受，至于第二天怎么赢，那就只有大麻知道了,1
嗯，说的内容有点意思，给半个赞,2
我现在觉得他们在互相演戏，应该差不多可以结束了,2
4周或10周后见分晓，现在才开始,2
这就是只喜欢听好话的君王必然会犯的错误。只希望这个错误能直接把美国霸权干爆。,1
好像黑号就是0.1的，我两个号领了1.88,2
机哥手气有点差，我领了1.88,2
能抢到就是赚到。,0
你这是黑号了,1
我比你多好多,0
你用豆包干啥坏事来,2
原来豆包的功能太强大啦！可惜我领不到,2
鼓励用户下载量越来越升，赚流量,0
领到了1.66，也是不多不少。,2
好美萌的一张脸,0
紫罗兰色的湖泊真美，谢谢你的赞美和创作！,0
我好喜欢。,0
小戒指你好会约,0
吾妻白鹿美的像ai似的就这个实景实拍live图美啊,0
